image_id,label
ISIC_0032843,2
ISIC_0026506,4
ISIC_0030448,5
ISIC_0028065,4
ISIC_0030326,5
ISIC_0030232,5
ISIC_0028756,5
ISIC_0033966,5
ISIC_0024441,5
ISIC_0026351,2
ISIC_0027434,5
ISIC_0033354,1
ISIC_0029312,5
ISIC_0030891,5
ISIC_0025901,5
ISIC_0031871,5
ISIC_0025595,5
ISIC_0025107,5
ISIC_0030592,5
ISIC_0027180,5
ISIC_0025843,5
ISIC_0029704,5
ISIC_0031456,5
ISIC_0024996,5
ISIC_0026459,5
ISIC_0029793,2
ISIC_0029131,5
ISIC_0029814,5
ISIC_0024565,5
ISIC_0026521,5
ISIC_0030941,5
ISIC_0025125,5
ISIC_0028227,4
ISIC_0031830,5
ISIC_0025550,4
ISIC_0029507,5
ISIC_0033316,5
ISIC_0030233,1
ISIC_0030086,5
ISIC_0024785,5
ISIC_0031403,5
ISIC_0030153,5
ISIC_0028087,4
ISIC_0033859,5
ISIC_0029721,5
ISIC_0026910,5
ISIC_0028646,2
ISIC_0034193,5
ISIC_0028526,5
ISIC_0027201,5
ISIC_0033093,5
ISIC_0032076,6
ISIC_0027837,5
ISIC_0031479,4
ISIC_0031350,4
ISIC_0024791,5
ISIC_0031935,5
ISIC_0027316,5
ISIC_0034075,5
ISIC_0029622,5
ISIC_0030666,5
ISIC_0025495,5
ISIC_0033925,4
ISIC_0026576,2
ISIC_0031593,2
ISIC_0030540,5
ISIC_0033763,5
ISIC_0025988,5
ISIC_0032362,5
ISIC_0031655,5
ISIC_0032018,5
ISIC_0028739,1
ISIC_0024439,5
ISIC_0032321,5
ISIC_0030066,5
ISIC_0031108,0
ISIC_0029737,5
ISIC_0028153,5
ISIC_0032440,5
ISIC_0032087,5
ISIC_0028014,5
ISIC_0027003,5
ISIC_0028930,4
ISIC_0029763,5
ISIC_0030548,5
ISIC_0032906,1
ISIC_0024360,1
ISIC_0025630,1
ISIC_0029678,2
ISIC_0026297,5
ISIC_0027455,2
ISIC_0028622,2
ISIC_0027980,5
ISIC_0025091,5
ISIC_0031250,5
ISIC_0033886,4
ISIC_0028246,5
ISIC_0031081,5
ISIC_0025063,2
ISIC_0030974,5
ISIC_0028523,5
ISIC_0033149,5
ISIC_0031674,5
ISIC_0033325,4
ISIC_0031803,5
ISIC_0031309,3
ISIC_0030111,5
ISIC_0024881,2
ISIC_0032047,5
ISIC_0024870,5
ISIC_0034214,6
ISIC_0029343,4
ISIC_0032874,5
ISIC_0026744,2
ISIC_0025058,5
ISIC_0025293,5
ISIC_0031198,0
ISIC_0033480,2
ISIC_0028651,3
ISIC_0025981,5
ISIC_0025767,2
ISIC_0029422,5
ISIC_0032515,5
ISIC_0032661,5
ISIC_0029464,2
ISIC_0027808,5
ISIC_0025135,5
ISIC_0029222,5
ISIC_0027118,3
ISIC_0031961,2
ISIC_0033683,5
ISIC_0034057,2
ISIC_0030349,1
ISIC_0025620,5
ISIC_0025908,5
ISIC_0025777,2
ISIC_0028320,5
ISIC_0026952,1
ISIC_0027774,1
ISIC_0026897,4
ISIC_0029373,5
ISIC_0025213,5
ISIC_0026045,4
ISIC_0027557,5
ISIC_0031412,5
ISIC_0029022,2
ISIC_0033686,5
ISIC_0032633,5
ISIC_0025024,5
ISIC_0027344,2
ISIC_0025970,5
ISIC_0027081,5
ISIC_0032460,2
ISIC_0031488,5
ISIC_0030883,4
ISIC_0025406,5
ISIC_0031502,5
ISIC_0034112,5
ISIC_0028512,4
ISIC_0033881,4
ISIC_0025532,5
ISIC_0026828,5
ISIC_0024914,5
ISIC_0027736,5
ISIC_0033555,5
ISIC_0025367,5
ISIC_0025665,5
ISIC_0026480,5
ISIC_0025461,5
ISIC_0029673,5
ISIC_0032483,5
ISIC_0033142,5
ISIC_0030605,2
ISIC_0030281,4
ISIC_0031621,5
ISIC_0029752,5
ISIC_0028142,5
ISIC_0029460,0
ISIC_0026773,5
ISIC_0026028,5
ISIC_0032751,4
ISIC_0025425,6
ISIC_0031891,5
ISIC_0026117,1
ISIC_0025221,5
ISIC_0027284,5
ISIC_0032647,5
ISIC_0028610,5
ISIC_0032136,5
ISIC_0026381,5
ISIC_0028052,2
ISIC_0027829,0
ISIC_0026050,5
ISIC_0031390,5
ISIC_0028844,5
ISIC_0031266,1
ISIC_0026726,5
ISIC_0032717,5
ISIC_0032638,4
ISIC_0026059,5
ISIC_0034169,3
ISIC_0030536,5
ISIC_0032372,4
ISIC_0029363,4
ISIC_0032147,5
ISIC_0028488,5
ISIC_0032369,5
ISIC_0033348,5
ISIC_0028016,5
ISIC_0025678,5
ISIC_0027255,5
ISIC_0027755,5
ISIC_0025124,5
ISIC_0028450,5
ISIC_0029895,5
ISIC_0031477,5
ISIC_0025687,5
ISIC_0024539,0
ISIC_0033585,5
ISIC_0026472,5
ISIC_0026888,5
ISIC_0026349,6
ISIC_0030276,2
ISIC_0027011,5
ISIC_0029697,5
ISIC_0029207,5
ISIC_0026827,2
ISIC_0030422,5
ISIC_0026536,5
ISIC_0034217,5
ISIC_0030858,5
ISIC_0031342,5
ISIC_0029797,5
ISIC_0024961,4
ISIC_0029718,5
ISIC_0029642,4
ISIC_0029563,0
ISIC_0028862,5
ISIC_0024819,5
ISIC_0033713,4
ISIC_0031147,5
ISIC_0027133,5
ISIC_0033171,4
ISIC_0033911,4
ISIC_0032698,4
ISIC_0032903,4
ISIC_0030412,5
ISIC_0031500,5
ISIC_0026642,5
ISIC_0026292,5
ISIC_0024955,5
ISIC_0032330,2
ISIC_0033953,4
ISIC_0028040,5
ISIC_0028393,0
ISIC_0034090,5
ISIC_0026700,5
ISIC_0028355,5
ISIC_0032155,5
ISIC_0032993,4
ISIC_0031237,5
ISIC_0028799,5
ISIC_0025117,5
ISIC_0029132,5
ISIC_0026304,5
ISIC_0032114,3
ISIC_0027493,5
ISIC_0025818,1
ISIC_0029774,5
ISIC_0027801,2
ISIC_0032609,5
ISIC_0025086,2
ISIC_0032552,4
ISIC_0031205,5
ISIC_0028411,2
ISIC_0027409,5
ISIC_0027435,2
ISIC_0031005,4
ISIC_0031482,5
ISIC_0030904,5
ISIC_0027337,1
ISIC_0033439,5
ISIC_0030382,4
ISIC_0028529,5
ISIC_0034284,4
ISIC_0028100,2
ISIC_0027181,5
ISIC_0032880,5
ISIC_0033676,2
ISIC_0031272,1
ISIC_0032526,4
ISIC_0031069,5
ISIC_0030993,5
ISIC_0028657,5
ISIC_0031257,3
ISIC_0032758,5
ISIC_0030078,5
ISIC_0025143,5
ISIC_0026614,2
ISIC_0026165,5
ISIC_0031549,5
ISIC_0030029,5
ISIC_0032942,5
ISIC_0028086,4
ISIC_0025281,5
ISIC_0032685,4
ISIC_0028698,5
ISIC_0032437,0
ISIC_0033248,1
ISIC_0034002,4
ISIC_0026422,2
ISIC_0033451,5
ISIC_0030035,5
ISIC_0027385,6
ISIC_0025311,5
ISIC_0032094,5
ISIC_0034297,5
ISIC_0029211,5
ISIC_0031555,5
ISIC_0026499,5
ISIC_0034164,5
ISIC_0024458,5
ISIC_0025822,5
ISIC_0026185,5
ISIC_0030271,1
ISIC_0024865,4
ISIC_0029706,5
ISIC_0032226,5
ISIC_0029677,5
ISIC_0024616,5
ISIC_0033020,1
ISIC_0025526,2
ISIC_0029736,5
ISIC_0025890,5
ISIC_0026514,2
ISIC_0028118,5
ISIC_0032802,5
ISIC_0030531,5
ISIC_0031337,5
ISIC_0027800,5
ISIC_0030835,2
ISIC_0034062,4
ISIC_0026385,5
ISIC_0029787,5
ISIC_0026625,0
ISIC_0027951,5
ISIC_0030229,5
ISIC_0032805,5
ISIC_0031222,5
ISIC_0031579,5
ISIC_0027528,5
ISIC_0031964,5
ISIC_0025513,1
ISIC_0033694,5
ISIC_0026483,5
ISIC_0025268,4
ISIC_0027125,4
ISIC_0027403,5
ISIC_0024704,5
ISIC_0024573,1
ISIC_0027611,5
ISIC_0030618,5
ISIC_0026996,4
ISIC_0027631,1
ISIC_0027927,5
ISIC_0027970,5
ISIC_0031879,5
ISIC_0033532,5
ISIC_0028045,5
ISIC_0027299,5
ISIC_0027767,0
ISIC_0024377,5
ISIC_0029513,4
ISIC_0029700,5
ISIC_0030763,5
ISIC_0031784,4
ISIC_0027465,5
ISIC_0026855,1
ISIC_0025539,0
ISIC_0031060,2
ISIC_0028278,5
ISIC_0031615,5
ISIC_0026997,5
ISIC_0030619,5
ISIC_0031325,5
ISIC_0026356,5
ISIC_0026553,2
ISIC_0028482,5
ISIC_0030878,5
ISIC_0029556,5
ISIC_0026748,5
ISIC_0033299,4
ISIC_0032353,5
ISIC_0032092,1
ISIC_0029099,6
ISIC_0032540,5
ISIC_0025829,5
ISIC_0025003,5
ISIC_0028504,5
ISIC_0026111,5
ISIC_0027657,5
ISIC_0026720,0
ISIC_0025571,5
ISIC_0026127,5
ISIC_0031301,5
ISIC_0030506,5
ISIC_0030710,5
ISIC_0031762,1
ISIC_0029796,5
ISIC_0033876,5
ISIC_0027780,2
ISIC_0024326,5
ISIC_0024664,5
ISIC_0024985,5
ISIC_0025441,5
ISIC_0027231,0
ISIC_0032591,5
ISIC_0029864,5
ISIC_0027170,5
ISIC_0031210,5
ISIC_0026002,5
ISIC_0030006,5
ISIC_0027035,5
ISIC_0029231,5
ISIC_0030496,5
ISIC_0033414,2
ISIC_0033649,5
ISIC_0026405,5
ISIC_0026247,4
ISIC_0029571,4
ISIC_0026206,0
ISIC_0034283,2
ISIC_0029935,5
ISIC_0034110,5
ISIC_0026096,5
ISIC_0032212,5
ISIC_0031260,5
ISIC_0032829,2
ISIC_0027513,2
ISIC_0025537,5
ISIC_0027959,5
ISIC_0031752,5
ISIC_0030670,5
ISIC_0026077,5
ISIC_0033955,5
ISIC_0033770,2
ISIC_0027050,5
ISIC_0032851,5
ISIC_0029514,6
ISIC_0031348,5
ISIC_0025192,5
ISIC_0031513,1
ISIC_0027684,5
ISIC_0033143,5
ISIC_0027944,5
ISIC_0029945,5
ISIC_0026548,5
ISIC_0031787,5
ISIC_0028291,4
ISIC_0025247,0
ISIC_0030695,4
ISIC_0026628,5
ISIC_0025098,5
ISIC_0029139,2
ISIC_0026746,4
ISIC_0027628,5
ISIC_0032124,2
ISIC_0030321,3
ISIC_0026207,4
ISIC_0028431,6
ISIC_0030662,5
ISIC_0031505,5
ISIC_0027432,5
ISIC_0027071,4
ISIC_0029463,5
ISIC_0031872,2
ISIC_0024851,2
ISIC_0030399,5
ISIC_0028094,2
ISIC_0028891,5
ISIC_0024745,5
ISIC_0032258,4
ISIC_0028645,5
ISIC_0027096,5
ISIC_0025626,5
ISIC_0029602,1
ISIC_0033438,2
ISIC_0025335,5
ISIC_0033460,2
ISIC_0027307,5
ISIC_0025067,5
ISIC_0027574,5
ISIC_0027022,5
ISIC_0032584,5
ISIC_0027724,5
ISIC_0025489,4
ISIC_0027431,5
ISIC_0029708,5
ISIC_0030755,1
ISIC_0027074,5
ISIC_0033975,4
ISIC_0026388,0
ISIC_0033747,1
ISIC_0028790,3
ISIC_0028550,2
ISIC_0025396,5
ISIC_0029823,2
ISIC_0032091,5
ISIC_0029845,5
ISIC_0032143,5
ISIC_0025545,5
ISIC_0025912,5
ISIC_0032806,4
ISIC_0032622,4
ISIC_0029346,5
ISIC_0026754,4
ISIC_0031983,5
ISIC_0029529,5
ISIC_0026328,5
ISIC_0027173,5
ISIC_0031074,5
ISIC_0029189,5
ISIC_0029791,2
ISIC_0031295,4
ISIC_0025190,5
ISIC_0031180,5
ISIC_0028053,5
ISIC_0027440,5
ISIC_0031177,4
ISIC_0027460,5
ISIC_0027174,4
ISIC_0033939,5
ISIC_0033036,5
ISIC_0026334,5
ISIC_0024863,5
ISIC_0024507,5
ISIC_0025691,1
ISIC_0025940,1
ISIC_0028693,1
ISIC_0025161,5
ISIC_0025889,5
ISIC_0029542,5
ISIC_0032021,5
ISIC_0027273,5
ISIC_0029064,5
ISIC_0026617,5
ISIC_0033510,5
ISIC_0031211,0
ISIC_0025100,5
ISIC_0033843,4
ISIC_0029399,5
ISIC_0032206,0
ISIC_0032438,5
ISIC_0024730,5
ISIC_0027348,5
ISIC_0026838,5
ISIC_0026589,5
ISIC_0031026,1
ISIC_0028786,5
ISIC_0029770,2
ISIC_0033916,5
ISIC_0024646,0
ISIC_0026092,6
ISIC_0027456,5
ISIC_0029042,5
ISIC_0027197,5
ISIC_0024327,5
ISIC_0025409,4
ISIC_0027591,5
ISIC_0027618,5
ISIC_0032767,5
ISIC_0030936,5
ISIC_0027839,5
ISIC_0025521,5
ISIC_0029668,5
ISIC_0024904,6
ISIC_0033033,5
ISIC_0033998,5
ISIC_0030627,5
ISIC_0025309,5
ISIC_0028726,5
ISIC_0031249,5
ISIC_0027063,4
ISIC_0031067,5
ISIC_0025329,5
ISIC_0029692,5
ISIC_0027168,5
ISIC_0024670,5
ISIC_0028559,5
ISIC_0034030,5
ISIC_0030648,5
ISIC_0028009,5
ISIC_0033104,5
ISIC_0030796,5
ISIC_0028701,2
ISIC_0024503,5
ISIC_0028521,5
ISIC_0030500,5
ISIC_0030467,5
ISIC_0028676,5
ISIC_0027330,5
ISIC_0029560,5
ISIC_0033067,5
ISIC_0028920,2
ISIC_0030811,5
ISIC_0031368,4
ISIC_0031587,5
ISIC_0034315,2
ISIC_0029988,5
ISIC_0031395,5
ISIC_0030696,5
ISIC_0024473,5
ISIC_0030289,5
ISIC_0033645,5
ISIC_0026027,5
ISIC_0028631,5
ISIC_0025073,5
ISIC_0032882,5
ISIC_0027163,4
ISIC_0028585,5
ISIC_0031630,2
ISIC_0024939,5
ISIC_0027233,5
ISIC_0025736,5
ISIC_0025895,5
ISIC_0032921,4
ISIC_0031408,4
ISIC_0028015,5
ISIC_0028990,0
ISIC_0026346,5
ISIC_0026314,4
ISIC_0026914,5
ISIC_0026840,5
ISIC_0030268,5
ISIC_0026502,5
ISIC_0029499,5
ISIC_0031581,5
ISIC_0026780,5
ISIC_0025637,0
ISIC_0030370,5
ISIC_0027009,5
ISIC_0026833,5
ISIC_0027126,4
ISIC_0027891,5
ISIC_0027487,4
ISIC_0030954,1
ISIC_0024548,5
ISIC_0030165,4
ISIC_0030392,5
ISIC_0026826,5
ISIC_0026009,4
ISIC_0024859,5
ISIC_0029221,5
ISIC_0027483,5
ISIC_0033600,5
ISIC_0028143,5
ISIC_0031917,5
ISIC_0028954,5
ISIC_0032900,5
ISIC_0034127,5
ISIC_0027051,5
ISIC_0030328,5
ISIC_0029257,5
ISIC_0028098,5
ISIC_0028513,5
ISIC_0031145,5
ISIC_0029305,5
ISIC_0027969,2
ISIC_0028572,5
ISIC_0029821,5
ISIC_0027515,5
ISIC_0029593,5
ISIC_0024663,5
ISIC_0027728,5
ISIC_0027661,5
ISIC_0033623,5
ISIC_0033889,5
ISIC_0028763,0
ISIC_0026580,5
ISIC_0030558,5
ISIC_0026452,5
ISIC_0026965,5
ISIC_0032703,5
ISIC_0028713,5
ISIC_0024818,5
ISIC_0028575,5
ISIC_0034017,5
ISIC_0032690,4
ISIC_0028518,5
ISIC_0029395,5
ISIC_0026174,2
ISIC_0024586,4
ISIC_0033021,5
ISIC_0028948,5
ISIC_0029218,5
ISIC_0028931,2
ISIC_0028882,5
ISIC_0032813,5
ISIC_0031334,2
ISIC_0027447,0
ISIC_0031858,5
ISIC_0030816,5
ISIC_0025542,5
ISIC_0026921,5
ISIC_0030470,5
ISIC_0030307,5
ISIC_0024600,5
ISIC_0028120,2
ISIC_0029732,5
ISIC_0026355,5
ISIC_0031471,5
ISIC_0032811,5
ISIC_0029493,5
ISIC_0024476,5
ISIC_0028004,5
ISIC_0031647,5
ISIC_0033213,5
ISIC_0025224,5
ISIC_0027029,5
ISIC_0030085,5
ISIC_0033412,5
ISIC_0024913,0
ISIC_0034232,5
ISIC_0030975,5
ISIC_0026551,5
ISIC_0026024,5
ISIC_0026392,5
ISIC_0028155,1
ISIC_0033685,2
ISIC_0033558,5
ISIC_0025219,4
ISIC_0027585,5
ISIC_0032771,5
ISIC_0027462,5
ISIC_0025385,5
ISIC_0029536,5
ISIC_0030297,0
ISIC_0032463,2
ISIC_0030943,5
ISIC_0028254,2
ISIC_0028265,5
ISIC_0033512,5
ISIC_0024764,5
ISIC_0025640,5
ISIC_0033835,5
ISIC_0031901,6
ISIC_0031422,5
ISIC_0031156,5
ISIC_0027866,5
ISIC_0033315,5
ISIC_0032671,5
ISIC_0026100,0
ISIC_0033783,2
ISIC_0026469,5
ISIC_0027002,5
ISIC_0026633,5
ISIC_0025645,5
ISIC_0030415,5
ISIC_0026693,6
ISIC_0026012,5
ISIC_0032972,2
ISIC_0031812,2
ISIC_0026428,5
ISIC_0026457,0
ISIC_0032274,5
ISIC_0029282,5
ISIC_0027952,5
ISIC_0027831,2
ISIC_0031962,5
ISIC_0029259,5
ISIC_0030311,5
ISIC_0026440,5
ISIC_0034016,5
ISIC_0032097,5
ISIC_0032977,5
ISIC_0029273,5
ISIC_0024529,5
ISIC_0029271,4
ISIC_0025823,5
ISIC_0029528,5
ISIC_0026233,5
ISIC_0024966,5
ISIC_0028059,1
ISIC_0033960,5
ISIC_0027228,5
ISIC_0026055,5
ISIC_0031461,5
ISIC_0027723,5
ISIC_0031699,5
ISIC_0026404,5
ISIC_0033969,6
ISIC_0025857,5
ISIC_0033386,5
ISIC_0027309,5
ISIC_0026667,5
ISIC_0029073,5
ISIC_0030712,1
ISIC_0024979,5
ISIC_0024960,5
ISIC_0029828,5
ISIC_0028933,5
ISIC_0034124,5
ISIC_0025284,5
ISIC_0031694,5
ISIC_0029728,5
ISIC_0029830,0
ISIC_0027494,5
ISIC_0026026,5
ISIC_0026643,1
ISIC_0032510,5
ISIC_0024535,5
ISIC_0027695,5
ISIC_0026554,5
ISIC_0032677,5
ISIC_0024436,1
ISIC_0033342,5
ISIC_0031743,0
ISIC_0028225,4
ISIC_0033176,5
ISIC_0031275,5
ISIC_0031491,5
ISIC_0031278,5
ISIC_0030389,5
ISIC_0030593,5
ISIC_0027113,5
ISIC_0031634,5
ISIC_0029082,1
ISIC_0027215,5
ISIC_0025007,5
ISIC_0032429,1
ISIC_0029215,5
ISIC_0031154,1
ISIC_0026851,5
ISIC_0032492,5
ISIC_0026960,5
ISIC_0027825,1
ISIC_0026139,2
ISIC_0028721,5
ISIC_0030589,5
ISIC_0025593,5
ISIC_0025556,5
ISIC_0026649,5
ISIC_0026402,5
ISIC_0028495,1
ISIC_0030577,5
ISIC_0025698,5
ISIC_0030374,5
ISIC_0033733,5
ISIC_0024983,5
ISIC_0024560,5
ISIC_0030274,5
ISIC_0030482,5
ISIC_0030938,5
ISIC_0027852,5
ISIC_0032825,5
ISIC_0024839,2
ISIC_0029908,5
ISIC_0024472,1
ISIC_0024860,5
ISIC_0027331,5
ISIC_0033620,2
ISIC_0031462,5
ISIC_0026004,5
ISIC_0028821,5
ISIC_0029133,0
ISIC_0026541,5
ISIC_0030277,4
ISIC_0029280,5
ISIC_0032061,1
ISIC_0030172,2
ISIC_0030766,1
ISIC_0027921,5
ISIC_0029487,5
ISIC_0025994,5
ISIC_0028473,2
ISIC_0030611,5
ISIC_0028422,5
ISIC_0031859,5
ISIC_0026895,2
ISIC_0028904,5
ISIC_0033491,2
ISIC_0027909,5
ISIC_0032245,4
ISIC_0025057,5
ISIC_0033349,6
ISIC_0033977,4
ISIC_0029320,2
ISIC_0026530,2
ISIC_0030658,5
ISIC_0025841,5
ISIC_0031677,2
ISIC_0027115,5
ISIC_0024795,1
ISIC_0033369,4
ISIC_0032379,5
ISIC_0028215,4
ISIC_0028151,5
ISIC_0025085,4
ISIC_0034274,5
ISIC_0025510,2
ISIC_0029874,5
ISIC_0029666,5
ISIC_0024836,5
ISIC_0029436,5
ISIC_0026302,5
ISIC_0029634,0
ISIC_0028614,5
ISIC_0026517,5
ISIC_0026704,2
ISIC_0030100,5
ISIC_0025320,5
ISIC_0030207,2
ISIC_0028018,5
ISIC_0030609,5
ISIC_0033435,5
ISIC_0033269,4
ISIC_0031530,5
ISIC_0024401,5
ISIC_0027139,2
ISIC_0030782,1
ISIC_0030439,5
ISIC_0024442,5
ISIC_0031569,1
ISIC_0026142,2
ISIC_0024715,5
ISIC_0031497,5
ISIC_0030007,2
ISIC_0034132,4
ISIC_0024754,5
ISIC_0031286,0
ISIC_0029462,0
ISIC_0030669,5
ISIC_0033160,5
ISIC_0029317,5
ISIC_0028286,5
ISIC_0030706,2
ISIC_0025145,4
ISIC_0033242,5
ISIC_0028452,5
ISIC_0029357,5
ISIC_0024581,2
ISIC_0026706,5
ISIC_0031566,5
ISIC_0025273,5
ISIC_0024520,5
ISIC_0027154,2
ISIC_0029431,5
ISIC_0029253,5
ISIC_0031617,5
ISIC_0025170,5
ISIC_0031609,0
ISIC_0032228,5
ISIC_0033485,4
ISIC_0029269,5
ISIC_0030186,5
ISIC_0026743,5
ISIC_0031986,1
ISIC_0032504,4
ISIC_0027312,5
ISIC_0032602,4
ISIC_0027392,2
ISIC_0028911,5
ISIC_0027165,5
ISIC_0027099,5
ISIC_0027502,4
ISIC_0033613,2
ISIC_0026513,5
ISIC_0034149,5
ISIC_0031233,4
ISIC_0029826,5
ISIC_0032194,1
ISIC_0031516,5
ISIC_0029773,5
ISIC_0034136,5
ISIC_0028096,5
ISIC_0027303,0
ISIC_0028661,5
ISIC_0028418,4
ISIC_0033544,5
ISIC_0029840,0
ISIC_0027624,5
ISIC_0025471,0
ISIC_0024427,5
ISIC_0033145,5
ISIC_0032508,2
ISIC_0027491,5
ISIC_0026656,1
ISIC_0032386,5
ISIC_0025008,5
ISIC_0030361,5
ISIC_0026725,5
ISIC_0028576,5
ISIC_0025641,5
ISIC_0028901,4
ISIC_0030113,5
ISIC_0033778,2
ISIC_0026864,5
ISIC_0029990,5
ISIC_0025923,5
ISIC_0024585,5
ISIC_0031036,5
ISIC_0031281,5
ISIC_0028353,5
ISIC_0034301,5
ISIC_0032878,5
ISIC_0028875,5
ISIC_0027463,2
ISIC_0033430,5
ISIC_0025522,5
ISIC_0024850,2
ISIC_0029600,2
ISIC_0032204,4
ISIC_0029480,4
ISIC_0027827,5
ISIC_0030765,5
ISIC_0031291,5
ISIC_0028327,5
ISIC_0026731,5
ISIC_0025610,5
ISIC_0033699,5
ISIC_0031897,2
ISIC_0024599,5
ISIC_0031620,2
ISIC_0029924,2
ISIC_0024816,5
ISIC_0032577,5
ISIC_0034087,4
ISIC_0025915,2
ISIC_0031424,2
ISIC_0031162,5
ISIC_0026858,5
ISIC_0025408,5
ISIC_0031107,5
ISIC_0027327,4
ISIC_0034104,4
ISIC_0030567,5
ISIC_0024711,2
ISIC_0033128,5
ISIC_0030000,5
ISIC_0031095,1
ISIC_0033841,5
ISIC_0027916,2
ISIC_0032403,5
ISIC_0026025,5
ISIC_0033199,2
ISIC_0026048,5
ISIC_0032256,5
ISIC_0030518,5
ISIC_0031273,5
ISIC_0026445,5
ISIC_0025523,5
ISIC_0030460,5
ISIC_0031967,2
ISIC_0025859,5
ISIC_0028172,5
ISIC_0026064,5
ISIC_0033297,5
ISIC_0034305,5
ISIC_0032356,0
ISIC_0032733,4
ISIC_0033719,5
ISIC_0033642,2
ISIC_0031793,5
ISIC_0031535,5
ISIC_0031355,5
ISIC_0026067,5
ISIC_0028070,5
ISIC_0032312,5
ISIC_0027659,4
ISIC_0034259,2
ISIC_0029950,5
ISIC_0033397,2
ISIC_0027947,5
ISIC_0025581,5
ISIC_0025351,2
ISIC_0033253,5
ISIC_0027142,2
ISIC_0033723,5
ISIC_0033051,4
ISIC_0027949,5
ISIC_0029690,5
ISIC_0034054,5
ISIC_0026500,4
ISIC_0024804,5
ISIC_0024572,1
ISIC_0026890,5
ISIC_0027872,4
ISIC_0025110,5
ISIC_0025121,4
ISIC_0029224,5
ISIC_0024710,0
ISIC_0026915,5
ISIC_0028708,5
ISIC_0028328,5
ISIC_0024557,5
ISIC_0025178,0
ISIC_0030617,5
ISIC_0029091,5
ISIC_0024900,4
ISIC_0029185,5
ISIC_0030263,5
ISIC_0029967,3
ISIC_0025347,5
ISIC_0025608,5
ISIC_0031758,5
ISIC_0032844,4
ISIC_0029001,5
ISIC_0031733,5
ISIC_0030365,2
ISIC_0027402,4
ISIC_0030491,0
ISIC_0034162,4
ISIC_0034178,5
ISIC_0026301,2
ISIC_0034187,5
ISIC_0024884,5
ISIC_0027712,5
ISIC_0033080,5
ISIC_0025552,5
ISIC_0032585,5
ISIC_0028039,5
ISIC_0033361,2
ISIC_0033533,4
ISIC_0030385,5
ISIC_0027413,5
ISIC_0031357,5
ISIC_0031801,5
ISIC_0027979,5
ISIC_0031013,4
ISIC_0030868,1
ISIC_0034253,4
ISIC_0025796,5
ISIC_0034235,2
ISIC_0033079,2
ISIC_0032436,5
ISIC_0027100,4
ISIC_0024838,5
ISIC_0026214,5
ISIC_0028947,5
ISIC_0030042,5
ISIC_0027749,5
ISIC_0033547,5
ISIC_0031771,5
ISIC_0033398,5
ISIC_0025302,3
ISIC_0032548,5
ISIC_0030829,5
ISIC_0025666,5
ISIC_0033422,3
ISIC_0026341,5
ISIC_0031607,5
ISIC_0032346,5
ISIC_0025682,5
ISIC_0028066,5
ISIC_0027205,5
ISIC_0028741,5
ISIC_0029724,5
ISIC_0033615,5
ISIC_0030809,5
ISIC_0031184,5
ISIC_0027039,5
ISIC_0026927,0
ISIC_0032480,5
ISIC_0027666,5
ISIC_0028127,4
ISIC_0026540,5
ISIC_0025837,2
ISIC_0028401,5
ISIC_0025801,5
ISIC_0029632,4
ISIC_0032832,5
ISIC_0029083,1
ISIC_0033962,4
ISIC_0028186,5
ISIC_0026790,2
ISIC_0028999,5
ISIC_0024843,0
ISIC_0029375,5
ISIC_0027244,5
ISIC_0025431,2
ISIC_0028516,5
ISIC_0024720,5
ISIC_0026868,4
ISIC_0026842,2
ISIC_0025274,5
ISIC_0027046,1
ISIC_0027336,5
ISIC_0032684,4
ISIC_0024340,5
ISIC_0028838,5
ISIC_0024633,5
ISIC_0028490,2
ISIC_0030249,1
ISIC_0033967,4
ISIC_0031394,2
ISIC_0032224,5
ISIC_0028927,5
ISIC_0025299,1
ISIC_0025116,5
ISIC_0026887,5
ISIC_0027752,5
ISIC_0025301,1
ISIC_0026160,5
ISIC_0033559,4
ISIC_0032026,5
ISIC_0033285,5
ISIC_0031022,5
ISIC_0028188,6
ISIC_0031447,5
ISIC_0025388,2
ISIC_0031560,5
ISIC_0032469,5
ISIC_0032117,5
ISIC_0025926,5
ISIC_0030050,5
ISIC_0024848,1
ISIC_0028534,5
ISIC_0025136,2
ISIC_0034141,4
ISIC_0025120,5
ISIC_0028446,5
ISIC_0024854,5
ISIC_0027285,5
ISIC_0028802,5
ISIC_0027129,5
ISIC_0027726,5
ISIC_0026949,5
ISIC_0033826,5
ISIC_0026760,1
ISIC_0031271,3
ISIC_0026662,5
ISIC_0029093,5
ISIC_0028037,5
ISIC_0033223,5
ISIC_0026837,5
ISIC_0034241,5
ISIC_0033633,5
ISIC_0029362,0
ISIC_0028331,2
ISIC_0031027,5
ISIC_0025298,5
ISIC_0027983,6
ISIC_0030875,5
ISIC_0031279,5
ISIC_0033454,4
ISIC_0033900,2
ISIC_0034156,5
ISIC_0032465,5
ISIC_0024786,2
ISIC_0027042,2
ISIC_0031369,4
ISIC_0034063,5
ISIC_0032580,5
ISIC_0026406,5
ISIC_0028001,5
ISIC_0032757,2
ISIC_0030164,5
ISIC_0025381,5
ISIC_0031019,5
ISIC_0031146,4
ISIC_0026396,5
ISIC_0031697,1
ISIC_0032750,4
ISIC_0030446,1
ISIC_0033303,5
ISIC_0028890,1
ISIC_0033292,5
ISIC_0032799,1
ISIC_0029771,5
ISIC_0026503,5
ISIC_0028915,4
ISIC_0024531,5
